# i,j,k,Xi,Yj,Zk,Bxi,Bxj,Bxk,Bmagnitude,Gradientx,Bgradienty,Bgradientz
4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,-2.777777777777777679e+00,1.007112198919052833e-08,4.881553884686062416e-09,-3.080142198184039068e-10,1.119606802452811536e-08,3.513151665003295369e-09,-9.090406001484753848e-10,6.356121581210267988e-09
4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,-1.666666666666666519e+00,1.666666666655327048e-08,1.003436787686449168e-08,3.402069087175712048e-09,1.974944025880643867e-08,8.720556029683217349e-09,-2.706582245954678868e-09,1.389294624335608628e-08
4.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,-5.555555555555553582e-01,2.357022603909797994e-08,2.248892177247777729e-08,2.140761750585757464e-08,3.898196051124028627e-08,2.467884080485862172e-08,-8.796134708379752938e-09,2.421354347121411406e-08
4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,5.555555555555553582e-01,0.000000000000000000e+00,3.048946985836484174e-08,6.097893971672968348e-08,6.817652720123466678e-08,3.442764526635171219e-08,-5.044200446661684907e-08,6.456724302336169123e-09
4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,1.666666666666666963e+00,-2.357022603909797994e-08,1.070380875292878732e-08,4.497784354495555458e-08,5.189540911591262451e-08,1.209798918019263752e-08,-3.211456250124418011e-08,-2.101706003088553586e-08
4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,2.777777777777778567e+00,-1.666666666655327048e-08,1.701034543587856024e-09,2.006873575372898335e-08,2.614240713946359506e-08,2.629430382296844116e-09,-9.218961778672596230e-09,-1.893397713191112288e-08
4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,3.888888888888889284e+00,-1.007112198919052833e-08,-1.540071099092019534e-10,9.763107769372124833e-09,1.402745485209037876e-08,3.789110927679617932e-10,-3.111050271876889031e-09,-8.850588398989074909e-09
4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,-5.555555555555553582e-01,1.666666666666666963e+00,5.000000000000000000e+00,-6.415002990987444537e-09,-4.745111233245316021e-10,5.465980744338380919e-09,8.441230341485446893e-09,-7.319742193481329640e-11,-1.281036529852206403e-09,-5.586224510604931864e-09
4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-5.000000000000000000e+00,4.031070272222289766e-09,1.795002294723860324e-09,-4.410656827745697384e-10,4.434647642618250822e-09,6.707191639063810365e-10,-4.737620349777065448e-10,1.813009132225903510e-09
4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-3.888888888888888840e+00,5.610256727459380647e-09,2.746743421257807844e-09,-1.167698849437649590e-10,6.247656774844154332e-09,1.143801640517365062e-09,-9.806331362676966408e-10,2.373867508733413669e-09
4.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-2.777777777777777679e+00,7.968650907257487127e-09,4.461577671328590591e-09,9.545044353996936404e-10,9.182382660085078160e-09,2.048070907196911615e-09,-2.211943380718128302e-09,3.820379822785600630e-09
4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-1.666666666666666519e+00,1.092403608434168343e-08,7.521966997155425657e-09,4.119897909969166229e-09,1.388841642041535559e-08,3.649320836430882734e-09,-5.441984644933227676e-09,5.571965289702583126e-09
4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,-5.555555555555553582e-01,1.173540242045234646e-08,1.173540242045234646e-08,1.173540242045234646e-08,2.032631323949024441e-08,5.265636690358341223e-09,-1.407544244817343786e-08,5.485132850760031061e-09
4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,5.555555555555553582e-01,4.472135954959579508e-09,1.268797431746358526e-08,2.090381267996758936e-08,2.485868212193541771e-08,3.560612228445563412e-09,-2.825750313353747156e-08,8.409026622759462222e-10
4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,1.666666666666666963e+00,-4.931264246100923192e-09,7.568735753814029668e-09,2.006873575372898335e-08,2.200811856404213686e-08,7.442123420752331392e-10,-2.054828261155933011e-08,-4.763186879354123861e-09
4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,2.777777777777778567e+00,-7.220332380651697429e-09,2.985874880907080028e-09,1.319208214246585749e-08,1.533230836322716999e-08,-1.012807254469299338e-10,-8.657581482075857492e-09,-5.975895163554386365e-09
4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,3.888888888888889284e+00,-6.059642036458099847e-09,9.545044353996936404e-10,7.968650907257487127e-09,1.005632823693336413e-08,-2.868804218599651920e-10,-3.642652729657875608e-09,-4.286967162610862322e-09
4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,-5.555555555555553582e-01,2.777777777777778567e+00,5.000000000000000000e+00,-4.571123916812876737e-09,2.013982601897434979e-10,4.973920437192363733e-09,6.758374038005445347e-09,-2.722485334798516769e-10,-1.693072294592440889e-09,-3.297954198927918780e-09
4.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-5.000000000000000000e+00,3.440369114167581337e-09,1.693049687900230268e-09,-5.426973836712100653e-11,3.834775363945028941e-09,4.628069830750256943e-10,-6.278635110211311637e-10,1.241155459905480473e-09
4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-3.888888888888888840e+00,4.449557915260903110e-09,2.413352164493948037e-09,3.771464137269929636e-10,5.075930823850509414e-09,6.950757013137699356e-10,-1.144980308246953073e-09,1.468702949573414908e-09
4.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-2.777777777777777679e+00,5.643910338383113023e-09,3.493522902539521246e-09,1.343135466695930296e-09,6.772181263091858756e-09,1.020551206815750416e-09,-2.157313008649010817e-09,1.894770072544736952e-09
4.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-1.666666666666666519e+00,6.585106518704583490e-09,4.938829889028437618e-09,3.292553259352291745e-09,8.865470968939983318e-09,1.333586342554667473e-09,-4.054141688321116285e-09,2.029447175900775891e-09
4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,-5.555555555555553582e-01,6.098052886490212173e-09,6.252059996399413093e-09,6.406067106308614839e-09,1.083107561489341054e-08,1.229386891720108882e-09,-6.944118244122669643e-09,1.398024982609871002e-09
4.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,5.555555555555553582e-01,3.162277660158380149e-09,6.244691591313954195e-09,9.327105522469527827e-09,1.166152093415972532e-08,3.721994415276239248e-10,-9.133858586284996892e-09,-1.611586104972394640e-11
4.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,1.666666666666666963e+00,-6.160284396368074000e-10,4.573539664867658096e-09,9.763107769372124833e-09,1.079884389279396265e-08,-4.395143503083663214e-10,-7.901897209175395599e-09,-1.417138379423921798e-09
4.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,2.777777777777778567e+00,-2.767088777105808929e-09,2.600781065075839927e-09,7.968650907257488782e-09,8.827244175311881727e-09,-5.914718351642956797e-10,-4.941821960438789377e-09,-2.028347250009667552e-09
4.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,3.888888888888889284e+00,-3.229007876590640963e-09,1.275293348796083163e-09,5.779594574182807288e-09,6.742149392774627541e-09,-4.742597827992807564e-10,-2.750373981826759967e-09,-1.886079211505658306e-09
4.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,-5.555555555555553582e-01,3.888888888888889284e+00,5.000000000000000000e+00,-2.940972260352932082e-09,5.657196205904892387e-10,4.072411501533910973e-09,5.055085752300565115e-09,-3.430356695369604556e-10,-1.525472099744974586e-09,-1.687063640474062426e-09
4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-5.000000000000000000e+00,2.800871922537557205e-09,1.492283193389037638e-09,1.836944642405180719e-10,3.178920620575988495e-09,2.989197266261638301e-10,-6.558547433690404459e-10,7.787755377742596909e-10
4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-3.888888888888888840e+00,3.375513179864852502e-09,1.981149296228717441e-09,5.867854125925817588e-10,3.957696158350248185e-09,3.944644225551862893e-10,-1.118234665500261229e-09,8.444180111055340152e-10
4.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-2.777777777777777679e+00,3.902888057036166364e-09,2.601925371357444519e-09,1.300962685678722466e-09,4.867756642787056525e-09,4.824191188929567688e-10,-1.904424620304802231e-09,9.112184427114370039e-10
4.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-1.666666666666666519e+00,4.104044377037818556e-09,3.266309826581058971e-09,2.428575276124299387e-09,5.780133043773122193e-09,4.875764100668056073e-10,-3.085337925166861125e-09,7.851600542289238872e-10
4.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,-5.555555555555553582e-01,3.567936251040255752e-09,3.715083123815887768e-09,3.862229996591520199e-09,6.438076751244904299e-09,2.963313823427598472e-10,-4.392998863648506240e-09,4.054159527961516947e-10
4.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,5.555555555555553582e-01,2.140020220905767699e-09,3.610829139127706947e-09,5.081638057349646194e-09,6.590964949365425583e-09,-8.666573301732437567e-11,-5.070555984794299740e-09,-1.168763027767793207e-10
4.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,1.666666666666666963e+00,3.604347555465330695e-10,2.913207749942457408e-09,5.465980744338380919e-09,6.204324145691345658e-09,-4.113632432118538857e-10,-4.594519747102616988e-09,-5.711502535079171728e-10
4.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,2.777777777777778567e+00,-9.866459450983093091e-10,1.993637246047027212e-09,4.973920437192363733e-09,5.448664442349591237e-09,-4.939574234181719933e-10,-3.378579732962290490e-09,-8.243719362057507328e-10
4.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,3.888888888888889284e+00,-1.640009574674209823e-09,1.216200963429850368e-09,4.072411501533910973e-09,4.555580273279844192e-09,-4.223894158941845231e-10,-2.186569119494783349e-09,-8.706173019170475308e-10
4.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.555555555555553582e-01,5.000000000000000000e+00,5.000000000000000000e+00,-1.792989034813888055e-09,6.890237425590319912e-10,3.171036519931952037e-09,3.707429838515496175e-09,-3.201271918655878986e-10,-1.347655913785068940e-09,-8.481504347643480168e-10
5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,-5.000000000000000000e+00,1.024944026382040153e-09,-3.535533905931738946e-10,-1.732050807568387942e-09,2.043406532536896484e-09,3.421946704717774516e-10,5.918158922678895872e-10,3.216778869760778811e-10
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,-3.888888888888888840e+00,9.137991486691417982e-10,-5.927694044888182507e-10,-2.099337957646778196e-09,2.365084419512974365e-09,4.619197397724711234e-10,8.277382875750649341e-10,3.328743607709140228e-10
5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,-2.777777777777777679e+00,5.922928675183254967e-10,-9.393948168531637912e-10,-2.471082501224653389e-09,2.709155254078724529e-09,5.933353569650792438e-10,1.117838049617333983e-09,3.555868305646892713e-10
5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,-1.666666666666666519e+00,-3.234316998372984466e-11,-1.388590456987277350e-09,-2.744837743990824753e-09,3.076258080642352907e-09,6.800678595087670989e-10,1.437856713564593672e-09,3.840075284356587306e-10
5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,-5.555555555555553582e-01,-9.619157966832342818e-10,-1.866682306269211291e-09,-2.771448815855188714e-09,3.477170310950041991e-09,6.389401910715203425e-10,1.795158519415712554e-09,3.950994603196079931e-10
5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,5.555555555555553582e-01,-1.999999999998400357e-09,-2.224744871389809316e-09,-2.449489742781218689e-09,3.866457001281568894e-09,4.576319710778387630e-10,2.174882063216275830e-09,3.065090564807346062e-10
5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,1.666666666666666963e+00,-2.809548340586693287e-09,-2.328590442245076146e-09,-1.847632543903459005e-09,4.090188423911511203e-09,2.318590352940482384e-10,2.318701389648435061e-09,7.609204428417630612e-11
5.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,2.777777777777778567e+00,-3.169300591687529252e-09,-2.172829812413227073e-09,-1.176359033138924894e-09,4.018641089849921506e-09,5.779647570032756480e-11,2.038090040186504116e-09,-2.037059569937459709e-10
5.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,3.888888888888889284e+00,-3.114330884318654277e-09,-1.866050754812409019e-09,-6.177706253061634507e-10,3.682776509924019261e-09,-3.859339831474773180e-11,1.529657578307802131e-09,-4.026439196512379640e-10
5.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.555555555555553582e-01,-5.000000000000000000e+00,5.000000000000000000e+00,-2.818357220480686026e-09,-1.525808496776275181e-09,-2.332597730718643359e-10,3.213353250547445578e-09,-7.720520060845824426e-11,1.047679699678018863e-09,-4.694232593765736833e-10
5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,-5.000000000000000000e+00,1.570774501994024676e-09,-2.642817278263767603e-10,-2.099337957646778196e-09,2.635222424804786071e-09,4.458388145167771931e-10,6.775921293183489026e-10,5.576002822832532280e-10
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,-3.888888888888888840e+00,1.601475041221505434e-09,-5.524271728016852725e-10,-2.706329386824875979e-09,3.192822707088039299e-09,6.573389611992884791e-10,1.012908804189609005e-09,5.958854394456362207e-10
5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,-2.777777777777777679e+00,1.339387691338742099e-09,-1.044948974277482012e-09,-3.429285639893706329e-09,3.826993303696058512e-09,9.468002964559568358e-10,1.483487001481191468e-09,6.606460435594536405e-10
5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,-1.666666666666666519e+00,5.025448100254785345e-10,-1.802687185629337082e-09,-4.107919181284152079e-09,4.514114794206946580e-09,1.230019898246706554e-09,2.062315366953361270e-09,7.226677633348480160e-10
5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,-5.555555555555553582e-01,-1.106041101055267164e-09,-2.737169542384828695e-09,-4.368297983714390019e-09,5.272328830365754544e-09,1.247242071489178266e-09,2.714454267020237421e-09,7.636121351454490721e-10
5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,5.555555555555553582e-01,-3.124999999995118252e-09,-3.476163861543926770e-09,-3.827327723092735701e-09,6.041339064497844724e-09,8.535296652925515575e-10,3.436850667790247030e-09,5.682804915970958599e-10
5.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,1.666666666666666963e+00,-4.600679488026779551e-09,-3.610829139127706947e-09,-2.620978790228634342e-09,6.408889813559946264e-09,3.390909991210066786e-10,3.617028164234344940e-09,7.696032769290448689e-12
5.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,2.777777777777778567e+00,-4.974680765020057916e-09,-3.171993579390721247e-09,-1.369306393761384164e-09,6.056731130036425621e-09,1.179729726889804884e-12,2.899510992420493959e-09,-5.982278626640624361e-10
5.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,3.888888888888889284e+00,-4.539387691336182712e-09,-2.514642819946213059e-09,-4.898979485562436136e-10,5.212434088231821392e-09,-1.357153710011382208e-10,1.946196589679982504e-09,-8.978490899054805900e-10
5.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,5.555555555555553582e-01,-3.888888888888888840e+00,5.000000000000000000e+00,-3.811183732428246938e-09,-1.905591866214123469e-09,0.000000000000000000e+00,4.261032950225464441e-09,-1.616686122182321877e-10,1.213057936532334869e-09,-9.514011380063569506e-10
5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,-5.000000000000000000e+00,2.332241721490718030e-09,-6.942038986696762787e-11,-2.471082501224653389e-09,3.398590791173594289e-09,5.578163821353647319e-10,8.254042654025988732e-10,9.923112367185980859e-10
5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,-3.888888888888888840e+00,2.719183588450909274e-09,-3.550510257213983210e-10,-3.429285639893706329e-09,4.390902027892192375e-09,9.054279172588052208e-10,1.399141005428532930e-09,1.138769232933756588e-09
5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,-2.777777777777777679e+00,2.847066739947188372e-09,-9.820927516466973087e-10,-4.811252243240582989e-09,5.676129257041107465e-09,1.504090929627949185e-09,2.427993561313108014e-09,1.404993393328441329e-09
5.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,-1.666666666666666519e+00,2.025700563979029249e-09,-2.253333470343697746e-09,-6.532367504666425155e-09,7.200888814549075034e-09,2.374229759125904335e-09,4.128588017047911485e-09,1.614974793974704477e-09
5.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,-5.555555555555553582e-01,-8.704331440424008307e-10,-4.308199918216369602e-09,-7.745966692390338372e-09,8.906078844990516419e-09,2.833816739223865527e-09,6.392065173160361015e-09,1.769634761156493960e-09
5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,5.555555555555553582e-01,-5.555555555534982311e-09,-6.179846864953750170e-09,-6.804138174372518029e-09,1.074015833686206295e-08,1.836604178790762917e-09,9.062008596614612575e-09,1.209082953694842332e-09
5.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,1.666666666666666963e+00,-8.616399836432740858e-09,-6.244691591313955022e-09,-3.872983346195169186e-09,1.132424475238020108e-08,4.370538554016993408e-10,8.909017353198077422e-09,-4.612476310855767645e-10
5.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,2.777777777777778567e+00,-8.426087443487250750e-09,-4.866280472210267229e-09,-1.306473500933284121e-09,9.817663074690909424e-09,-2.382523206473102654e-10,5.493700335399759956e-09,-1.874537531548108614e-09
5.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,3.888888888888889284e+00,-6.775437746533978434e-09,-3.387718873266989217e-09,0.000000000000000000e+00,7.575169689283983855e-09,-3.665853115042362848e-10,2.869361866203689694e-09,-2.089096975539397054e-09
5.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,5.555555555555553582e-01,-2.777777777777777679e+00,5.000000000000000000e+00,-5.119183588448990199e-09,-2.314642819946373396e-09,4.898979485562436136e-10,5.639469123612115316e-09,-3.160098971139449192e-10,1.481965197770135021e-09,-1.935700565671868539e-09
5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,-5.000000000000000000e+00,3.280868024795497641e-09,2.680151404023364443e-10,-2.744837743990824753e-09,4.286030955609983817e-09,6.516637800363193159e-10,8.607594373235276956e-10,1.705073762335121342e-09
5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,-3.888888888888888840e+00,4.359191586296892277e-09,1.256362025063697887e-10,-4.107919181284152079e-09,5.991104717945105159e-09,1.157082792022785112e-09,1.657443356168878347e-09,2.198474735356145361e-09
5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,-2.777777777777777679e+00,5.705378712430301557e-09,-4.134943961180613850e-10,-6.532367504666425155e-09,8.682980426322274540e-09,2.238718360991574109e-09,3.527286730178122011e-09,3.390093055178832195e-09
5.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,-1.666666666666666519e+00,6.405900164861250158e-09,-2.209708691198195901e-09,-1.082531754725764196e-08,1.277129082830276955e-08,4.608087174060425277e-09,8.381765028521898644e-09,4.686739375182101430e-09
5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,-5.555555555555553582e-01,2.010179240086182817e-09,-7.210748742460915587e-09,-1.643167672500801482e-08,1.805645917668647740e-08,7.865624246453566611e-09,2.108954223332009428e-08,5.697032714712150990e-09
5.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,5.555555555555553582e-01,-1.249999999984375329e-08,-1.390465544602362496e-08,-1.530931089220349829e-08,2.416535625772707153e-08,4.797088730102328398e-09,4.296063334279418296e-08,3.085232671634811027e-09
5.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,1.666666666666666963e+00,-1.989872305992450002e-08,-1.268797431746358692e-08,-5.477225575002671330e-09,2.422692451995609945e-08,7.192848992534475070e-12,2.842614122442723368e-08,-3.560612228445563412e-09
5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,2.777777777777778567e+00,-1.524473492965403293e-08,-7.622367464827016467e-09,0.000000000000000000e+00,1.704413180083594471e-08,-1.095505953376189809e-09,9.541095154072927083e-09,-6.637883349658449337e-09
5.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,3.888888888888889284e+00,-9.972303298769116167e-09,-4.332914898917916230e-09,1.306473500933284121e-09,1.095115782063920078e-08,-8.688905517241025334e-10,3.475180993820844498e-09,-4.909584227535105111e-09
5.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,5.555555555555553582e-01,-1.666666666666666519e+00,5.000000000000000000e+00,-6.595259563794181864e-09,-2.612976585016399057e-09,1.369306393761384164e-09,7.224963345765734483e-09,-5.696177459272025978e-10,1.442178079717146629e-09,-3.726194474873466298e-09
5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,-5.000000000000000000e+00,4.241934946031654755e-09,7.352430650882330206e-10,-2.771448815855188714e-09,5.120109665820649680e-09,6.882682056591706234e-10,6.632275622732195868e-10,2.585679074409299388e-09
5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,-3.888888888888888840e+00,6.275936700307768185e-09,9.538193582966890833e-10,-4.368297983714390019e-09,7.705788740229949069e-09,1.296046301028122580e-09,1.389202391146308772e-09,3.805296525788350904e-09
5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,-2.777777777777777679e+00,1.003781120850631810e-08,1.145922258057989866e-09,-7.745966692390338372e-09,1.273070271739735149e-08,2.814879569301719822e-09,3.453629342589039078e-09,8.129315065681461627e-09
5.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,-1.666666666666666519e+00,1.743676634505110416e-08,5.025448100215459111e-10,-1.643167672500801482e-08,2.396441887159287232e-08,7.421730649835092004e-09,1.115337358613223166e-08,1.917723029711667922e-08
5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,-5.555555555555553582e-01,2.562360065865231014e-08,-8.838834764519344163e-09,-4.330127018769099847e-08,5.108516331163070663e-08,2.347012523242341332e-08,6.112784640665256419e-08,3.634850307542877414e-08
5.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,5.555555555555553582e-01,-4.999999999500001519e-08,-5.561862177922787866e-08,-6.123724356345574213e-08,9.666142502245042391e-08,1.383594891880879428e-08,-1.208267812886353576e-08,8.545681944801980078e-09
5.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,1.666666666666666963e+00,-6.097893971672968348e-08,-3.048946985836484174e-08,0.000000000000000000e+00,6.817652720123466678e-08,-5.034526661693373126e-09,5.804261373501775482e-08,-3.388078581980683181e-08
5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,2.777777777777778567e+00,-2.638103825497026648e-08,-1.045190633998379799e-08,5.477225575002671330e-09,2.889985338283676359e-08,-3.569872346219498110e-09,9.016953099865643252e-09,-2.682549776215449531e-08
5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,5.555555555555553582e-01,-5.555555555555553582e-01,3.888888888888889284e+00,-1.320008886866469701e-08,-4.663552761234763913e-09,3.872983346195169186e-09,1.452553167692567285e-08,-1.741037843142429691e-09,2.319540645430575958e-09,-1.018801404989517668e-08
